time	rate	mx	s1	s2	s3	s4	lambda1	lambda2	lambda3	lambda4	o11	ood	tf1_re	tf1_im	tf1_abs	tf2_re	tf2_im	tf2_abs	I12	I13	I12_3	I12_4
2.75	0.20437504411572327	0.5094537229587803	0.8628709888656232	0.4288568105940458	0.18176253995656644	0.1267275194736969	0.7445463434259384	0.18391816399289726	0.03303762093146241	0.016059864191956225	0.8642979592043661	0.31816140390497727	-0.7148004910642553	-0.2412087964637645	0.7544013689788733	-0.20690046178532723	0.28929487122224096	0.35566743399202944	0.10918458614305848	0.024526884763191648	0.210362847693793	0.05762047726603248
2.8	0.21560137003596758	0.48630249478073456	0.8546074598926473	0.44288648486502497	0.18739641799546422	0.12454085753730715	0.7303539105041628	0.19614843847609797	0.03511741747753075	0.015510425196127834	0.8503335541161563	0.3378193080883707	-0.7065168493677209	-0.21034274028243496	0.7371635685721417	-0.2111314502032436	0.30448899940302926	0.3705267062201896	0.11482120825955666	0.026927446901404806	0.22052901707826544	0.06114166608593363
2.85	0.22698442652876727	0.4634289143428466	0.8459150200963584	0.4566459050752543	0.19318536036071432	0.12239069434729107	0.7155722212246225	0.2085254826219982	0.03732058345769905	0.014979482062812025	0.8350035700700651	0.35806491220500547	-0.6960550669024536	-0.1799419725521611	0.7189379456159911	-0.2149655182692057	0.3203185336338552	0.38576435428132994	0.11966872745252277	0.02926523332924169	0.23003216322721487	0.06492052190132003
2.9	0.23845863320188465	0.44120880416321495	0.8368662148106105	0.4700371319801494	0.19905153685914878	0.12035208828871156	0.7003450614914389	0.2209349054401244	0.039621514325989066	0.014484625155453823	0.8182491109897501	0.37885988434232504	-0.6834843232021952	-0.15020344976606181	0.6997941814453652	-0.21832627861083115	0.3368301973451743	0.4013987366393214	0.12364466315057521	0.03140389197894411	0.23861343103298616	0.06879512918121589
2.95	0.2499859189139181	0.41999234707726263	0.8275518708862891	0.4829457933798241	0.2049359745840176	0.11848392332328646	0.6848420990073973	0.23323663934326772	0.04199875367870111	0.014038440086078425	0.8000444546766009	0.4001116982284116	-0.6688949187929828	-0.12132143011496277	0.6798082831153287	-0.22112169226989264	0.3540633581591682	0.417439414027052	0.12672118706154745	0.033229065624216236	0.2460780755631391	0.07261717223718045
3.0	0.2615288178658596	0.4001075359856214	0.8180844010693055	0.49523544519677704	0.21079929156736357	0.1168378649452568	0.6692620872729242	0.24525814617924996	0.04443634132530236	0.013651086684966068	0.7804490640208152	0.4216162810018884	-0.6524054437691005	-0.09348280080111482	0.6590689623288126	-0.2232449386128413	0.37204105034902774	0.4338811424354129	0.1289124387089977	0.03465691625557654	0.2522969433003692	0.07625815849465867
3.05	0.27306473127723646	0.3818444390762902	0.808602166685405	0.5067445916114044	0.2166121361546568	0.11547211857967332	0.6538374639683314	0.25679008112740903	0.04692081752948357	0.013333810169278136	0.7596790379707281	0.4430036993659734	-0.6341602455540976	-0.06686216980764975	0.6376752831909203	-0.2245702214552722	0.39076714960992953	0.4507002879727714	0.1302642028510138	0.035641381834921604	0.25721279941749753	0.07961747357900517
3.1	0.28458214666008697	0.36545129492077333	0.7992699782834852	0.5172876904020047	0.22235494552104743	0.11448415125672357	0.638832498185283	0.2675865546414403	0.04944172179766797	0.01310662088897236	0.738227226260129	0.46364298839184953	-0.6143245056041765	-0.041613675820508844	0.6157323251227844	-0.22495591426030553	0.4102272308900431	0.467858466124535	0.1308385402888006	0.03617421632081563	0.2608301287905377	0.08262161720363115
3.15	0.2960788781334227	0.3511362152391478	0.7902929030346157	0.5266418070326518	0.22800561725451868	0.11422988815166286	0.6245628725868806	0.2773515929146169	0.051986561499614066	0.013048467347141409	0.7170495845646252	0.4825192177305138	-0.5930939262576246	-0.017865200567353523	0.5933629334184909	-0.224246516296631	0.43036848657747323	0.48528706381909664	0.13071147200714028	0.03628135480328676	0.26320180426756123	0.08522019557936011
3.2	0.3075631066224735	0.33905604709386433	0.7819085629195601	0.53455571771911	0.2335534139709131	0.11669163484074856	0.6113810007669317	0.28574981534619287	0.0545471971774687	0.013616937641806602	0.6977506275111914	0.4981320120419891	-0.5706743245630193	0.004292682541137072	0.5706904693779783	-0.22228019265612575	0.451107725922458	0.5028982644970809	0.12996663087176274	0.03601450772162074	0.26442332294827686	0.08738298639303022
